id,name,score,prefecture_id
775,岡山龍谷高等学校,56.0,33
776,岡谷南高等学校,53.0,33
777,男鹿工業高等学校,43.0,5
778,小笠高等学校,44.0,5
779,小鹿野高等学校,40.0,5
780,小川工業高等学校,45.0,5
781,小川高等学校,48.0,5
782,都立小川高等学校,51.0,5
783,沖永良部高等学校,39.0,5
784,沖学園高等学校,48.0,5
785,隠岐高等学校,41.0,5
786,隠岐水産高等学校,37.0,5
787,置賜農業高等学校,42.0,5
788,隠岐島前高等学校,39.0,5
789,沖縄カトリック高等学校,49.0,5
790,沖縄工業高等学校,43.0,5
791,沖縄工業高等専門学校,61.0,5
792,沖縄尚学高等学校,67.0,5
793,沖縄水産高等学校,37.0,5
794,小城高等学校,58.0,41
795,奥越明成高等学校,43.0,41
796,邑久高等学校,39.0,41
797,奥尻高等学校,43.0,41
798,小国高等学校,38.0,41
799,小国高等学校,36.0,41
800,桶川高等学校,51.0,41
801,桶川西高等学校,40.0,41
802,置戸高等学校,40.0,41
803,岡豊高等学校,44.0,41
804,起工業高等学校,42.0,41
805,興部高等学校,41.0,41
806,小郡高等学校,53.0,41
807,越生高等学校,44.0,41
808,長万部高等学校,40.0,41
809,小瀬高等学校,36.0,41
810,尾瀬高等学校,40.0,41
811,小樽桜陽高等学校,49.0,41
812,小樽潮陵高等学校,60.0,1
813,小樽未来創造高等学校,45.0,1
814,小樽明峰高等学校,39.0,1
815,小高産業技術高等学校,49.0,1
816,小田高等学校,37.0,1
817,小田原高等学校,66.0,1
818,小田原城北工業高等学校,41.0,1
819,小田原東高等学校,41.0,1
820,お茶の水女子大学附属高等学校,78.0,1
821,小千谷高等学校,49.0,1
822,小千谷西高等学校,40.0,1
823,追浜高等学校,62.0,1
824,おといねっぷ美術工芸高等学校,47.0,1
825,乙訓高等学校,52.0,1
826,音更高等学校,44.0,1
827,小名浜高等学校,41.0,1
828,小野高等学校,69.0,28
829,小野高等学校,42.0,28
830,小野田工業高等学校,45.0,28
831,小野田高等学校,57.0,28
832,尾道北高等学校,64.0,28
833,尾道高等学校,62.0,28
834,尾道商業高等学校,46.0,28
835,尾道東高等学校,57.0,28
836,小浜高等学校,40.0,28
837,小林聖心女子学院高等学校,41.0,28
838,帯広大谷高等学校,58.0,28
839,帯広北高等学校,57.0,28
840,帯広工業高等学校,50.0,28
841,帯広三条高等学校,61.0,28
842,帯広農業高等学校,41.0,28
843,帯広柏葉高等学校,66.0,28
844,帯広緑陽高等学校,58.0,1
845,小見川高等学校,45.0,1
846,雄物川高等学校,41.0,1
847,小山工業高等専門学校,62.0,1
848,小山高等学校,59.0,1
849,雄山高等学校,48.0,1
850,小山高等学校,48.0,1
851,小山城南高等学校,47.0,1
852,小山西高等学校,52.0,1
853,小山北桜高等学校,43.0,1
854,小山南高等学校,42.0,1
855,折尾愛真高等学校,45.0,1
856,折尾高等学校,51.0,1
857,小禄高等学校,48.0,1
858,尾鷲高等学校,54.0,1
859,遠賀高等学校,43.0,1
860,音戸高等学校,39.0,1
861,海翔高等学校,40.0,23
862,開新高等学校,41.0,23
863,海城高等学校,66.0,23
864,甲斐清和高等学校,41.0,23
865,海星学院高等学校,52.0,23
866,海星高等学校,61.0,23
867,開成高等学校,77.0,23
868,海星高等学校,53.0,23
869,海田高等学校,61.0,23
870,開智高等学校,73.0,23
871,開智高等学校,71.0,23
872,開智未来高等学校,68.0,23
873,貝塚高等学校,45.0,23
874,貝塚南高等学校,46.0,23
875,海津明誠高等学校,44.0,23
876,海南高等学校 海南校舎,60.0,23
877,海南高等学校 大成校舎,42.0,23
878,海南高等学校 美里分校,40.0,23
879,柏原高等学校,60.0,28
880,懐風館高等学校,44.0,28
881,海部高等学校,52.0,28
882,開邦高等学校,67.0,28
883,開明高等学校,67.0,28
884,海洋科学高等学校,40.0,28
885,海洋科学高等学校,37.0,28
886,海洋高等学校,40.0,28
887,海洋高等学校,44.0,28
888,海洋高等学校,37.0,28
889,開陽高等学校,47.0,28
890,海陽中等教育学校 後期課程,71.0,28
891,香ヶ丘リベルテ高等学校,41.0,28
892,各務原西高等学校,58.0,28
893,各務原高等学校,51.0,28
894,科学技術学園高等学校,42.0,28
895,科学技術高等学校,44.0,28
896,科学技術高等学校,55.0,28
897,加賀高等学校,36.0,17
898,香川県大手前高松高等学校,68.0,17
899,香川県藤井高等学校,58.0,17
900,香川高等専門学校高松キャンパス,62.0,17
901,香川高等専門学校詫間キャンパス,61.0,17
902,香川誠陵高等学校,60.0,17
903,香川中央高等学校,51.0,17
904,鶴翔高等学校,39.0,17
905,鶴城丘高等学校,49.0,17
906,角田高等学校,49.0,17
907,角館高等学校,51.0,17
908,掛川工業高等学校,48.0,17
909,掛川西高等学校,66.0,17
910,掛川東高等学校,51.0,17
911,加計高等学校,40.0,17
912,加計高等学校芸北分校,39.0,17
913,加古川北高等学校,56.0,17
914,加古川東高等学校,73.0,28
915,加古川南高等学校,50.0,28
916,鹿児島育英館高等学校,55.0,28
917,鹿児島工業高等学校,54.0,28
918,鹿児島工業高等専門学校,66.0,28
919,鹿児島高等学校,65.0,28
920,鹿児島修学館高等学校,58.0,28
921,鹿児島市立鹿児島玉龍高等学校,64.0,28
922,鹿児島市立鹿児島商業高等学校,48.0,28
923,鹿児島市立鹿児島女子高等学校,52.0,28
924,鹿児島実業高等学校,72.0,28
925,鹿児島純心女子高等学校,67.0,28
926,鹿児島城西高等学校,38.0,28
927,鹿児島情報高等学校,59.0,28
928,鹿児島水産高等学校,41.0,28
929,鹿児島第一高等学校,57.0,28
930,鹿児島中央高等学校,67.0,28
931,鹿児島東高等学校,42.0,28
932,鹿児島南高等学校,59.0,28
933,葛西南高等学校,41.0,13
934,笠岡工業高等学校,42.0,13
935,笠岡高等学校,59.0,13
936,笠岡商業高等学校,49.0,13
937,笠田高等学校,49.0,13
938,笠田高等学校,41.0,13
939,笠間高等学校,39.0,13
940,香椎工業高等学校,50.0,13
941,香椎高等学校,57.0,13
942,橿原学院高等学校,51.0,13
943,橿原高等学校,59.0,13
944,香芝高等学校,49.0,13
945,鹿島学園高等学校,47.0,13
946,鹿島高等学校,48.0,13
947,神島高等学校,53.0,13
948,鹿島高等学校 赤門学舎,55.0,13
949,鹿島高等学校 大手門学舎,46.0,13
950,鹿島台商業高等学校,39.0,13
951,柏木学園高等学校,42.0,14
952,柏木農業高等学校,38.0,14
953,柏高等学校,68.0,14
954,柏崎工業高等学校,44.0,14
955,柏崎高等学校,57.0,14
956,柏崎総合高等学校,45.0,14
957,柏崎常盤高等学校,49.0,14
958,柏市立柏高等学校,48.0,14
959,柏中央高等学校,59.0,14
960,柏の葉高等学校,58.0,14
961,柏南高等学校,64.0,14
962,加治木工業高等学校,49.0,14
963,加治木高等学校,62.0,14
964,霞城学園高等学校,35.0,14
965,春日部共栄高等学校,70.0,14
966,春日部工業高等学校,46.0,14
967,春日部高等学校,71.0,14
968,春日部東高等学校,60.0,11
969,春日井工業高等学校,40.0,11
970,春日井高等学校,61.0,11
971,春日井商業高等学校,41.0,11
972,春日井西高等学校,46.0,11
973,春日井東高等学校,49.0,11
974,春日井南高等学校,55.0,11
975,春日丘高等学校,68.0,11
976,春日高等学校,69.0,11
977,霞ヶ浦高等学校,59.0,11
978,香住丘高等学校,67.0,11
979,香住高等学校,42.0,11
980,上総高等学校,40.0,11
981,加世田高等学校,56.0,11
982,加世田常潤高等学校,37.0,11
983,片倉高等学校,50.0,11
984,堅田高等学校,43.0,11
985,交野高等学校,50.0,11
986,片山学園高等学校,53.0,11
987,葛飾商業高等学校,42.0,36
988,葛飾総合高等学校,48.0,36
989,葛飾野高等学校,47.0,36
990,活水高等学校,58.0,36
991,勝田工業高等学校,44.0,36
992,勝田高等学校,54.0,36
993,勝間田高等学校,41.0,36
994,勝山高等学校,55.0,36
995,勝山高等学校 勝山校地,48.0,36
996,勝山高等学校 蒜山校地,36.0,36
997,桂高等学校,55.0,36
998,嘉手納高等学校,38.0,36
999,加藤学園暁秀高等学校,62.0,36
1000,加藤学園高等学校,55.0,36
1001,門川高等学校,40.0,36
1002,門真西高等学校,38.0,27
1003,金足農業高等学校,47.0,27
1004,金井高等学校,52.0,27
1005,金岡高等学校,50.0,27
1006,神奈川学園高等学校,49.0,27
1007,神奈川工業高等学校,45.0,27
1008,神奈川総合高等学校,66.0,27
1009,神奈川総合産業高等学校,50.0,27
1010,神奈川大学附属高等学校,55.0,27
1011,金木高等学校,38.0,27
1012,金沢泉丘高等学校,73.0,27
1013,金沢学院高等学校,57.0,27
1014,金沢高等学校,64.0,27
1015,金沢向陽高等学校,36.0,27
1016,金沢桜丘高等学校,65.0,27
1017,金沢商業高等学校,49.0,27
1018,金沢市立工業高等学校,50.0,27
1019,金沢総合高等学校,49.0,27
1020,金沢辰巳丘高等学校,43.0,27
1021,金沢錦丘高等学校,63.0,17
1022,金沢西高等学校,57.0,17
1023,金沢二水高等学校,67.0,17
1024,金沢伏見高等学校,50.0,17
1025,金沢北陵高等学校,43.0,17
1026,金沢龍谷高等学校,48.0,17
1027,金津高等学校,60.0,17
1028,金谷高等学校,42.0,17
1029,河南高等学校,56.0,17
1030,可児工業高等学校,44.0,17
1031,可児高等学校,61.0,17
1032,鹿沼高等学校,60.0,17
1033,鹿沼商工高等学校,40.0,17
1034,鹿沼東高等学校,52.0,17
1035,鹿沼南高等学校,39.0,17
1036,金ケ崎高等学校,46.0,17
1037,加納高等学校,67.0,17
1038,鹿屋工業高等学校,47.0,17
1039,鹿屋市立鹿屋女子高等学校,49.0,46
1040,鹿屋中央高等学校,60.0,46
1041,鹿屋農業高等学校,37.0,46
1042,可部高等学校,45.0,46
1043,嘉穂高等学校,68.0,46
1044,嘉穂総合高等学校,44.0,46
1045,嘉穂東高等学校,52.0,46
1046,釜石高等学校,53.0,46
1047,釜石商工高等学校,41.0,46
1048,鎌ヶ谷高等学校,65.0,46
1049,鎌ヶ谷西高等学校,42.0,46
1050,鎌倉学園高等学校,68.0,46
1051,鎌倉高等学校,66.0,46
1052,鎌倉女学院高等学校,54.0,46
1053,鎌倉女子大学高等部,48.0,46
1054,蒲田高等学校,38.0,46
1055,蒲田女子高等学校,43.0,46
1056,釜利谷高等学校,39.0,46
1057,上天草高等学校,38.0,46
1058,上市高等学校,42.0,16
1059,上伊那農業高等学校,41.0,16
1060,上浮穴高等学校,37.0,16
1061,上川高等学校,41.0,16
1062,上郡高等学校,41.0,16
1063,上五島高等学校,37.0,16
1064,上士幌高等学校,40.0,16
1065,神栖高等学校,39.0,16
1066,上対馬高等学校,36.0,16
1067,上鶴間高等学校,44.0,16
1068,加美農業高等学校,38.0,16
1069,上三川高等学校,44.0,16
1070,上ノ国高等学校,42.0,16
1071,上山明新館高等学校,51.0,16
1072,上富良野高等学校,37.0,16
1073,上溝高等学校,50.0,16
1074,上溝南高等学校,54.0,16
1075,神村学園高等部,52.0,16
1076,上矢部高等学校,46.0,16
1077,亀山高等学校,45.0,24
1078,蒲生高等学校,42.0,24
1079,加茂丘高等学校,39.0,24
1080,鴨方高等学校,40.0,24
1081,鴨川令徳高等学校,51.0,24
1082,賀茂北高等学校,41.0,24
1083,加茂暁星高等学校,50.0,24
1084,加茂高等学校,50.0,24
1085,賀茂高等学校,56.0,24
1086,加茂高等学校,54.0,24
1087,加茂水産高等学校,41.0,24
1088,鹿本高等学校,52.0,24
1089,鹿本商工高等学校,41.0,24
1090,鹿本農業高等学校,37.0,24
1091,加茂農林高等学校,42.0,24
1092,加茂農林高等学校,41.0,24
1093,烏山高等学校,48.0,24
1094,唐津工業高等学校,44.0,24
1095,唐津青翔高等学校,38.0,41
1096,唐津西高等学校,49.0,41
1097,唐津東高等学校,62.0,41
1098,唐津南高等学校,45.0,41
1099,カリタス女子高等学校,46.0,41
1100,刈谷北高等学校,62.0,41
1101,刈谷工業高等学校,42.0,41
1102,刈谷高等学校,70.0,41
1103,華陵高等学校,54.0,41
1104,軽井沢高等学校,39.0,41
1105,軽米高等学校,39.0,41
1106,川口北高等学校,66.0,41
1107,川口工業高等学校,41.0,41
1108,川口高等学校,55.0,41
1109,川口高等学校,40.0,41
1110,川口市立高等学校,62.0,11
1111,川口青陵高等学校,44.0,11
1112,川口東高等学校,46.0,11
1113,川越工業高等学校,46.0,11
1114,川越高等学校,70.0,11
1115,川越高等学校,63.0,11
1116,川越市立川越高等学校,56.0,11
1117,川越女子高等学校,69.0,11
1118,川越総合高等学校,47.0,11
1119,川越西高等学校,50.0,11
1120,川越初雁高等学校,41.0,11
1121,川越東高等学校,71.0,11
1122,川越南高等学校,61.0,11
1123,川崎医科大学附属高等学校,61.0,11
1124,川崎北高等学校,47.0,11
1125,川崎工科高等学校,41.0,11
1126,川崎高等学校,46.0,11
1127,川崎市立川崎高等学校,44.0,11
1128,川崎市立幸高等学校,44.0,14
1129,川崎市立高津高等学校,50.0,14
1130,川崎市立橘高等学校,58.0,14
1131,川島高等学校,46.0,14
1132,河瀬高等学校,56.0,14
1133,川棚高等学校,47.0,14
1134,かわち野高等学校,39.0,14
1135,川辺高等学校,51.0,14
1136,川西北陵高等学校,49.0,14
1137,川西緑台高等学校,63.0,14
1138,川西明峰高等学校,42.0,14
1139,川根高等学校,38.0,14
1140,川之石高等学校,39.0,14
1141,川之江高等学校,45.0,14
1142,川俣高等学校,42.0,14
1143,川村高等学校,49.0,14
1144,観音寺総合高等学校,48.0,37
1145,観音寺第一高等学校,63.0,37
1146,関西大倉高等学校,73.0,37
1147,関西創価高等学校,68.0,37
1148,関西大学高等部,67.0,37
1149,関西大学第一高等学校,68.0,37
1150,関西大学北陽高等学校,65.0,37
1151,関西中央高等学校,49.0,37
1152,関西福祉科学大学高等学校,52.0,37
1153,神崎高等学校,45.0,37
1154,神埼高等学校,47.0,37
1155,神埼清明高等学校,45.0,37
1156,関西学院高等部,65.0,37
1157,関西学院千里国際高等部,57.0,37
1158,関西高等学校,59.0,37
1159,苅田工業高等学校,49.0,37
1160,関東学院高等学校,48.0,14
1161,関東学院六浦高等学校,36.0,14
1162,関東学園大学附属高等学校,52.0,14
1163,関東国際高等学校,55.0,14
1164,関東第一高等学校,57.0,14
1165,神辺旭高等学校,54.0,14
1166,神辺高等学校,42.0,14
1167,神戸高等学校,63.0,14
1168,函嶺白百合学園高等学校,47.0,14
1169,学習院高等科,68.0,14
1170,学習院女子高等科,61.0,14
1171,学校法人石川高等学校,54.0,14
1172,蒲郡高等学校,43.0,14
1173,蒲郡東高等学校,49.0,14
1174,紀央館高等学校,44.0,14
1175,喜界高等学校,40.0,14
1176,菊華高等学校,42.0,14
1177,菊池高等学校,43.0,43
1178,菊池女子高等学校,38.0,43
1179,菊池農業高等学校,38.0,43
1180,木更津工業高等専門学校,63.0,43
1181,木更津高等学校,68.0,43
1182,木更津総合高等学校,56.0,43
1183,木更津東高等学校,47.0,43
1184,貴志川高等学校,46.0,43
1185,岸根高等学校,53.0,43
1186,岸和田高等学校,69.0,43
1187,岸和田市立産業高等学校,48.0,43
1188,木曽川高等学校,54.0,43
1189,木曽青峰高等学校,53.0,43
1190,北宇和高等学校,37.0,43
1191,北大津高等学校,39.0,43
1192,喜多方高等学校,47.0,43
1193,喜多方桐桜高等学校,44.0,43
1194,北鎌倉女子学園高等学校,57.0,14
1195,北上翔南高等学校,45.0,14
1196,北かわち皐が丘高等学校,47.0,14
1197,北九州工業高等専門学校,66.0,14
1198,北九州高等学校,51.0,14
1199,北九州市立高等学校,54.0,14
1200,北桑田高等学校,43.0,14
1201,北嵯峨高等学校,52.0,14
1202,北須磨高等学校,64.0,14
1203,北千里高等学校,61.0,14
1204,北園高等学校,64.0,14
1205,北豊島工業高等学校,40.0,14
1206,北豊島高等学校,53.0,14
1207,北中城高等学校,42.0,14
1208,北野高等学校,76.0,14
1209,北広島高等学校,62.0,14
1210,北広島西高等学校,43.0,14
1211,北見工業高等学校,39.0,14
1212,北見商業高等学校,46.0,14
1213,北見藤高等学校,59.0,1
1214,北見北斗高等学校,62.0,1
1215,北見緑陵高等学校,50.0,1
1216,北村山高等学校,47.0,1
1217,北本高等学校,42.0,1
1218,吉祥女子高等学校,64.0,1
1219,杵築高等学校,53.0,1
1220,木造高等学校,55.0,1
1221,木造高等学校深浦校舎,39.0,1
1222,木津高等学校,43.0,1
1223,紀南高等学校,38.0,1
1224,鬼怒商業高等学校,42.0,1
1225,木本高等学校,53.0,1
1226,吉備高原学園高等学校,40.0,1
1227,紀北工業高等学校,44.0,1
1228,紀北農芸高等学校,41.0,1
1229,希望ケ丘高等学校,67.0,1
1230,君津青葉高等学校,40.0,12
1231,君津高等学校,58.0,12
1232,君津商業高等学校,47.0,12
1233,九州学院高等学校,62.0,12
1234,九州国際大学付属高等学校,72.0,12
1235,九州産業大学付属九州高等学校,66.0,12
1236,九州産業大学付属九州産業高等学校,64.0,12
1237,九州文化学園高等学校,49.0,12
1238,球陽高等学校,62.0,12
1239,厳木高等学校,38.0,12
1240,共愛学園高等学校,62.0,12
1241,共栄学園高等学校,58.0,12
1242,享栄高等学校,48.0,12
1243,京都外大西高等学校,57.0,12
1244,京都学園高等学校,55.0,12
1245,京都教育大学附属高等学校,69.0,12
1246,京都共栄学園高等学校,68.0,12
1247,京都暁星高等学校,46.0,12
1248,京都芸術高等学校,43.0,12
1249,京都廣学館高等学校,44.0,26
1250,京都国際高等学校,44.0,26
1251,京都産業大学附属高等学校,63.0,26
1252,京都翔英高等学校,38.0,26
1253,京都市立京都工学院高等学校,51.0,26
1254,京都市立京都堀川音楽高等学校,56.0,26
1255,京都市立西京高等学校,71.0,26
1256,京都市立塔南高等学校,57.0,26
1257,京都市立銅駝美術工芸高等学校,51.0,26
1258,京都市立日吉ヶ丘高等学校,51.0,26
1259,京都市立堀川高等学校,73.0,26
1260,京都市立紫野高等学校,66.0,26
1261,京都女子高等学校,69.0,26
1262,京都すばる高等学校,48.0,26
1263,京都精華学園高等学校,54.0,26
1264,京都聖カタリナ高等学校,47.0,26
1265,京都成章高等学校,67.0,26
1266,京都橘高等学校,66.0,26
1267,京都西山高等学校,52.0,26
1268,京都府立工業高等学校,46.0,26
1269,京都文教高等学校,58.0,26
1270,京都明徳高等学校,49.0,26
1271,京都八幡高等学校 北キャンパス,42.0,26
1272,京都八幡高等学校 南キャンパス,41.0,26
1273,京都両洋高等学校,50.0,26
1274,峡南高等学校,41.0,26
1275,共立女子高等学校,54.0,26
1276,共立女子第二高等学校,57.0,26
1277,協和学院水沢第一高等学校,41.0,26
1278,杏和高等学校,45.0,26
1279,清里高等学校,42.0,26
1280,清瀬高等学校,59.0,26
1281,吉良高等学校,43.0,26
1282,桐生第一高等学校,55.0,26
1283,霧が丘高等学校,48.0,26
1284,霧島市立国分中央高等学校,45.0,46
1285,キリスト教愛真高等学校,36.0,46
1286,基督教独立学園高等学校,43.0,46
1287,霧多布高等学校,41.0,46
1288,桐生工業高等学校,46.0,46
1289,桐生高等学校,65.0,46
1290,桐生市立商業高等学校,50.0,46
1291,桐生女子高等学校,59.0,46
1292,桐生西高等学校,44.0,46
1293,桐生南高等学校,52.0,46
1294,近畿大学工業高等専門学校,56.0,46
1295,近畿大学泉州高等学校,55.0,46
1296,近畿大学附属高等学校,71.0,46
1297,近畿大学附属新宮高等学校,63.0,46
1298,近畿大学附属豊岡高等学校,59.0,46
1299,近畿大学附属広島高等学校 東広島校,67.0,46
1300,近畿大学附属広島高等学校 福山校,62.0,46
1301,近畿大学附属福岡高等学校,59.0,46
1302,錦江湾高等学校,59.0,46
1303,金城学院高等学校,44.0,46
1304,錦城学園高等学校,49.0,46
1305,錦城高等学校,70.0,46
1306,金蘭会高等学校,54.0,46
1307,金蘭千里高等学校,54.0,46
1308,祇園北高等学校,58.0,46
1309,岐山高等学校,64.0,46
1310,岐南工業高等学校,44.0,46
1311,宜野座高等学校,36.0,46
1312,宜野湾高等学校,39.0,46
1313,岐阜各務野高等学校,47.0,46
1314,岐阜北高等学校,68.0,46
1315,岐阜工業高等学校,49.0,46
1316,岐阜工業高等専門学校,66.0,46
1317,岐阜高等学校,72.0,46
1318,岐阜商業高等学校,57.0,46
1319,岐阜聖徳学園高等学校,62.0,46
1320,岐阜市立岐阜商業高等学校,48.0,21
1321,岐阜城北高等学校,47.0,21
1322,岐阜女子高等学校,56.0,21
1323,岐阜総合学園高等学校,50.0,21
1324,岐阜第一高等学校,57.0,21
1325,岐阜農林高等学校,49.0,21
1326,岐阜東高等学校,61.0,21
1327,暁星高等学校,58.0,21
1328,暁星国際高等学校,62.0,21
1329,行徳高等学校,39.0,21
1330,銀河学院高等学校,45.0,21
1331,久喜工業高等学校,44.0,21
1332,久喜高等学校,53.0,21
1333,茎崎高等学校,36.0,21
1334,久喜北陽高等学校,52.0,21
1335,鵠沼高等学校,57.0,21
1336,草津高等学校,44.0,21
1337,草津東高等学校,61.0,21
1338,串本古座高等学校,45.0,30
1339,串良商業高等学校,45.0,30
1340,釧路工業高等学校,44.0,30
1341,釧路工業高等専門学校,59.0,30
1342,釧路江南高等学校,55.0,30
1343,釧路湖陵高等学校,68.0,30
1344,釧路商業高等学校,42.0,30
1345,釧路東高等学校,42.0,30
1346,釧路北陽高等学校,51.0,30
1347,釧路明輝高等学校,49.0,30
1348,久慈工業高等学校,41.0,30
1349,久慈高等学校,49.0,30
1350,久慈東高等学校,44.0,30
1351,九十九里高等学校,43.0,30
1352,久住高原農業高等学校,37.0,30
1353,玖珠美山高等学校,46.0,30
1354,葛巻高等学校,38.0,30
1355,下松工業高等学校,47.0,30
1356,下松高等学校,58.0,30
1357,倶知安農業高等学校,38.0,1
1358,国東高等学校,52.0,1
1359,国東高等学校双国校,40.0,1
1360,柴島高等学校,50.0,1
1361,国立音楽大学附属高等学校,57.0,1
1362,国立高等学校,73.0,1
1363,国見高等学校,41.0,1
1364,国本女子高等学校,44.0,1
1365,九里学園高等学校,54.0,1
1366,久比岐高等学校,40.0,1
1367,窪川高等学校,36.0,1
1368,熊谷工業高等学校,44.0,1
1369,熊谷高等学校,66.0,1
1370,熊谷商業高等学校,45.0,1
1371,熊谷女子高等学校,64.0,1
1372,熊谷西高等学校,63.0,1
1373,熊谷農業高等学校,42.0,1
1374,熊毛北高等学校,43.0,1
1375,球磨工業高等学校,38.0,43
1376,球磨中央高等学校,43.0,43
1377,熊野高等学校,41.0,43
1378,熊野高等学校,48.0,43
1379,熊本学園大学付属高等学校,66.0,43
1380,熊本北高等学校,63.0,43
1381,熊本工業高等学校,57.0,43
1382,熊本高等学校,75.0,43
1383,熊本高等専門学校熊本キャンパス,67.0,43
1384,熊本高等専門学校八代キャンパス,62.0,43
1385,熊本国府高等学校,54.0,43
1386,熊本商業高等学校,57.0,43
1387,熊本市立千原台高等学校,52.0,43
1388,熊本市立必由館高等学校,57.0,43
1389,熊本信愛女学院高等学校,56.0,43
1390,熊本中央高等学校,47.0,43
1391,熊本西高等学校,50.0,43
1392,熊本農業高等学校,49.0,43
1393,熊本マリスト学園高等学校,62.0,43
1394,久米島高等学校,37.0,47
1395,久米田高等学校,55.0,47
1396,公文国際学園高等部,52.0,47
1397,倉敷天城高等学校,58.0,47
1398,倉敷工業高等学校,45.0,47
1399,倉敷高等学校,53.0,47
1400,倉敷古城池高等学校,56.0,47
1401,倉敷商業高等学校,49.0,47
1402,倉敷市立倉敷翔南高等学校,43.0,47
1403,倉敷翠松高等学校,48.0,47
1404,倉敷青陵高等学校,65.0,47
1405,倉敷中央高等学校,54.0,47
1406,倉敷南高等学校,61.0,47
1407,倉敷鷲羽高等学校,42.0,47
1408,鞍手高等学校,64.0,47
1409,蔵前工業高等学校,48.0,13
1410,倉吉総合産業高等学校,44.0,13
1411,倉吉西高等学校,53.0,13
1412,倉吉農業高等学校,37.0,13
1413,倉吉東高等学校,59.0,13
1414,栗橋北彩高等学校,41.0,13
1415,栗山高等学校,46.0,13
1416,久留米学園高等学校,44.0,13
1417,久留米工業高等専門学校,68.0,13
1418,久留米高等学校,62.0,13
1419,久留米市立久留米商業高等学校,60.0,13
1420,久留米市立南筑高等学校,47.0,13
1421,久留米信愛高等学校,59.0,13
1422,久留米大学附設高等学校,76.0,13
1423,久留米筑水高等学校,43.0,13
1424,久留米西高等学校,48.0,13
1425,呉青山高等学校,57.0,13
1426,呉工業高等学校,45.0,13
1427,呉工業高等専門学校,64.0,13
1428,呉昭和高等学校,47.0,34
1429,呉市立呉高等学校,54.0,34
1430,呉羽高等学校,61.0,34
1431,呉三津田高等学校,64.0,34
1432,呉宮原高等学校,57.0,34
1433,黒石高等学校,50.0,34
1434,黒石商業高等学校,45.0,34
1435,黒磯高等学校,54.0,34
1436,黒磯南高等学校,46.0,34
1437,黒川高等学校,43.0,34
1438,黒沢尻北高等学校,54.0,34
1439,黒沢尻工業高等学校,44.0,34
1440,黒瀬高等学校,42.0,34
1441,黒羽高等学校,37.0,34
1442,桑名北高等学校,39.0,34
1443,桑名工業高等学校,45.0,34
1444,桑名高等学校,67.0,34
1445,桑名西高等学校,51.0,34
1446,訓子府高等学校,39.0,34
1447,具志川商業高等学校,37.0,47
1448,郡上北高等学校,39.0,47
1449,郡上高等学校,55.0,47
1450,群馬工業高等専門学校,67.0,47
1451,敬愛学園高等学校,60.0,47
1452,敬愛高等学校,68.0,47
1453,敬愛大学八日市場高等学校,55.0,47
1454,慶應義塾高等学校,76.0,47
1455,慶應義塾志木高等学校,76.0,47
1456,慶應義塾湘南藤沢高等部,76.0,47
1457,慶應義塾女子高等学校,76.0,47
1458,京華高等学校,65.0,47
1459,京華商業高等学校,43.0,47
1460,京華女子高等学校,59.0,47
